method_name,episode_id,target_id,scene,success,failure,collision,timeout,final_ee_error,final_joint_error,minimum_safety_margin,steps_to_goal,wall_time,planning_time,control_time_mean,trajectory_length_joint,trajectory_length_ee,smoothness_jerk,rrtstar_available,rrtstar_exact_solution,rrtstar_approximate_solution,controller_class,controller_entrypoint,config_path,tuned_reference_script,target_publish_count,target_publish_duration,uses_clean_controller,uses_native_margin,deployment_refinement_enabled,local_refinement_enabled,margin_fallback,target_not_available,backend,skipped_reason,path_length_joint,planning_time_limit,goal_bias,interpolation_resolution,collision_check_resolution,number_of_validity_checks,number_of_invalid_states
sage_mppi_tuned,20,static_tall_formal_000,tall,true,false,false,false,0.04985578469677972,1.6634924185995188,0.0878999940395355,49,7.771211862564087,3.979814052581787,0.0873086005449295,0.5435776167918271,0.24034106657051416,0.0019065125259084446,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,21,static_tall_formal_001,tall,true,false,false,false,0.04916251129184961,2.6438906102546236,0.0625155947372889,38,5.905306339263916,2.1010870933532715,0.062044717170096735,0.5329052320294788,0.29070370517789784,0.0028353996883455097,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,22,static_tall_formal_002,tall,true,false,false,false,0.04942532943722146,2.6007265240006303,0.0878999940395355,61,47.15564727783203,33.08238363265991,0.6631003697713216,0.599685521624048,0.2939429903106733,0.006690540461027792,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,23,static_tall_formal_003,tall,true,false,false,false,0.04785831707258784,1.111148357768858,0.052195264435298545,60,7.740674734115601,4.279013156890869,0.07731257858922926,1.0626872067182258,0.3411317932934186,0.00220280832268928,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,24,static_tall_formal_004,tall,true,false,false,false,0.04847730772535443,2.4078150414210175,0.0878999940395355,49,6.7287492752075195,2.6855714321136475,0.060791085163752236,0.9053661226595359,0.2920281932214466,0.0051847257287815154,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,25,static_tall_formal_005,tall,true,false,false,false,0.04736132462075019,2.59202990651313,0.08388797879188055,41,5.829465627670288,2.1251351833343506,0.05920711755752563,0.731598507538343,0.34762401592738645,0.002607337043166332,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,26,static_tall_formal_006,tall,true,false,false,false,0.04988565138628944,1.2892968520059531,0.0878999940395355,39,9.060680389404297,2.4532060623168945,0.07372814730594032,0.5570619224189031,0.2288386758325009,0.0026997703762939775,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,27,static_tall_formal_007,tall,true,false,false,false,0.049958290403094914,0.9481896024626218,0.0878999940395355,36,5.246565818786621,1.9143047332763672,0.05966168812343053,0.278606312485929,0.11837728916666614,0.0015416994673380679,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,28,static_tall_formal_008,tall,true,false,false,false,0.048546521061916065,4.526685926602982,0.08549619417989988,65,8.5637788772583,4.753973484039307,0.08021777495741844,1.0799126861707555,0.5249962236662831,0.0029296681325269355,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
sage_mppi_tuned,29,static_tall_formal_009,tall,true,false,false,false,0.04872416709447984,2.580768550214404,0.0878999940395355,54,37.49786114692688,4.038146495819092,0.08421336929753141,0.8378050083001485,0.3032703323933309,0.002501683967452636,nan,nan,nan,SAGE_MPPI,examples/SAGE_MPPI/clean_SAGE/reach_static_ur7e_tall.py,examples/SAGE_MPPI/clean_SAGE/config/ur7e_reacher_gazebo_tall_sage_clean.yml,examples/SAGE_MPPI/clean_SAGE/run_all_reach_static_tall.sh,9,2.0,true,true,true,true,true,false,python_internal_tuned_logic,,,,,,,,
