method_name,episode_id,target_id,difficulty_tag,scene,step,q,ee_position,ee_error,joint_error,safety_margin,collision,planning_time,control_time,wall_time,skipped_reason
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,13,"[-0.29277501,-1.7237165,1.2635195,-1.4577126,-1.4721287,-0.51665755]","[0.43781149,0.017499194,0.69743836]",0.30922635540878673,2.3575159274992883,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,14,"[-0.31529616,-1.7355408,1.2760979,-1.4490751,-1.4646001,-0.55640044]","[0.4331744,0.010024969,0.69525629]",0.30124697566804975,2.30735601414824,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,15,"[-0.33781732,-1.7473652,1.2886763,-1.4404376,-1.4570715,-0.59614333]","[0.42842296,0.0027674749,0.69302672]",0.29331912562751666,2.257196100797191,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,16,"[-0.36033847,-1.7591895,1.3012547,-1.4318001,-1.449543,-0.63588622]","[0.42356548,-0.0042724358,0.6907497]",0.28544401468709957,2.207036187446142,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,17,"[-0.38285963,-1.7710138,1.3138331,-1.4231626,-1.4420144,-0.67562911]","[0.4186101,-0.011093978,0.68842554]",0.2776229102332073,2.1568762740950937,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,18,"[-0.40538078,-1.7828382,1.3264115,-1.4145251,-1.4344859,-0.715372]","[0.41356498,-0.01769679,0.68605471]",0.2698571124430434,2.106716360744045,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,19,"[-0.42790194,-1.7946625,1.33899,-1.4058876,-1.4269573,-0.75511488]","[0.40843835,-0.024080809,0.68363726]",0.2621477398312341,2.0565564473929965,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,20,"[-0.45042309,-1.8064869,1.3515684,-1.3972501,-1.4194287,-0.79485777]","[0.403238,-0.030246139,0.68117344]",0.25449570012438655,2.0063965340419476,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,21,"[-0.47294424,-1.8183112,1.3641468,-1.3886126,-1.4119002,-0.83460066]","[0.39797202,-0.036193244,0.67866373]",0.246902237907338,1.956236620690899,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,22,"[-0.4954654,-1.8301356,1.3767252,-1.3799751,-1.4043716,-0.87434355]","[0.39264828,-0.041922901,0.67610824]",0.23936822379038256,1.9060767073398501,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,23,"[-0.51798655,-1.8419599,1.3893036,-1.3713376,-1.396843,-0.91408644]","[0.38727444,-0.047436111,0.67350721]",0.23189445774989292,1.8559167939888013,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,24,"[-0.54050771,-1.8537842,1.4018821,-1.3627001,-1.3893145,-0.95382933]","[0.38185838,-0.052734241,0.67086101]",0.2244819461886013,1.8057568806377529,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,25,"[-0.56302886,-1.8656086,1.4144605,-1.3540626,-1.3817859,-0.99357222]","[0.37640753,-0.057818666,0.66816992]",0.21713145566025435,1.755596967286704,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,26,"[-0.58555002,-1.8774329,1.4270389,-1.3454251,-1.3742573,-1.0333151]","[0.37092936,-0.062691331,0.6654343]",0.20984370739332014,1.7054370539356554,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,27,"[-0.60807117,-1.8892573,1.4396173,-1.3367876,-1.3667288,-1.073058]","[0.36543116,-0.067354247,0.66265434]",0.20261930570803668,1.6552771405846067,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,28,"[-0.63059233,-1.9010816,1.4521957,-1.3281502,-1.3592002,-1.1128009]","[0.35992032,-0.071809843,0.65983021]",0.19545890770414176,1.605117227233558,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,29,"[-0.65311348,-1.912906,1.4647742,-1.3195127,-1.3516717,-1.1525438]","[0.35440356,-0.076060563,0.65696263]",0.18836306452054238,1.5549573138825092,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,30,"[-0.67563463,-1.9247303,1.4773526,-1.3108752,-1.3441431,-1.1922867]","[0.34888801,-0.080109268,0.65405148]",0.18133218887853508,1.5047974005314608,0.0878999940395355,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,31,"[-0.69815579,-1.9365546,1.489931,-1.3022377,-1.3366145,-1.2320295]","[0.34338033,-0.083958924,0.65109754]",0.17436691096226328,1.454637487180412,0.08787416242087423,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,32,"[-0.72067694,-1.948379,1.5025094,-1.2936002,-1.329086,-1.2717724]","[0.33788693,-0.087612867,0.64810067]",0.16746717650788787,1.4044775738293633,0.08596757070346411,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,33,"[-0.7431981,-1.9602033,1.5150878,-1.2849627,-1.3215574,-1.3115153]","[0.33241442,-0.091074474,0.64506137]",0.16063354808981792,1.3543176604783145,0.0841536037950048,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,34,"[-0.76571925,-1.9720277,1.5276663,-1.2763252,-1.3140288,-1.3512582]","[0.32696882,-0.094347514,0.64197993]",0.15386604948786317,1.304157747127266,0.0824363586500573,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,35,"[-0.78824041,-1.983852,1.5402447,-1.2676877,-1.3065003,-1.3910011]","[0.32155621,-0.097435705,0.63885671]",0.14716491595756442,1.2539978337762172,0.08081987225358847,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,36,"[-0.81076156,-1.9956764,1.5528231,-1.2590502,-1.2989717,-1.430744]","[0.31618229,-0.10034326,0.63569218]",0.1405301709050037,1.2038379204251688,0.0793081075750302,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,37,"[-0.83328272,-2.0075007,1.5654015,-1.2504127,-1.2914432,-1.4704869]","[0.31085286,-0.10307437,0.6324864]",0.13396179072026687,1.1536780070741197,0.07790492680159933,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,38,"[-0.85580387,-2.019325,1.5779799,-1.2417752,-1.2839146,-1.5102298]","[0.30557302,-0.10563341,0.62923992]",0.1274595907215914,1.1035180937230713,0.07661403739370404,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,39,"[-0.87832503,-2.0311494,1.5905584,-1.2331377,-1.276386,-1.5499727]","[0.30034813,-0.10802503,0.62595302]",0.12102349894739577,1.0533581803720224,0.07543897626249879,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,40,"[-0.90084618,-2.0429737,1.6031368,-1.2245002,-1.2688575,-1.5897155]","[0.29518321,-0.11025392,0.62262607]",0.11465332466612575,1.0031982670209738,0.07438308842783212,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,41,"[-0.92336733,-2.0547981,1.6157152,-1.2158627,-1.2613289,-1.6294584]","[0.29008275,-0.11232495,0.61925942]",0.10834857798351102,0.9530383536699252,0.07344945962097288,false,0.0,nan,0.0,
rrtstar_ompl,1,static_tall_formal_v2_001,hard_reach,tall,42,"[-0.94588849,-2.0666224,1.6282936,-1.2072252,-1.2538003,-1.6692013]","[0.28505144,-0.11424321,0.61585319]",0.10210883025012873,0.9028784403188764,0.07264090518929031,false,0.0,nan,0.0,
