method_name,benchmark_seed,episode_id,target_id,difficulty_tag,scene,success,failure,collision,timeout,final_ee_error,final_joint_error,minimum_safety_margin,steps_to_goal,wall_time,planning_time,control_time_mean,trajectory_length_joint,trajectory_length_ee,smoothness_jerk,rrtstar_available,rrtstar_exact_solution,rrtstar_approximate_solution,controller_class,controller_entrypoint,config_path,tuned_reference_script,target_publish_count,target_publish_duration,uses_clean_controller,uses_native_margin,deployment_refinement_enabled,local_refinement_enabled,margin_fallback,target_not_available,backend,skipped_reason,path_length_joint,planning_time_limit,goal_bias,interpolation_resolution,collision_check_resolution,number_of_validity_checks,number_of_invalid_states
storm_mppi_tuned,23,30,static_tall_formal_v3_030,easy,tall,true,false,false,false,0.047992625360590166,5.134241827403874,0.05095267455206445,151,22.313068628311157,3.2084670066833496,0.02911502997080485,1.4228213750934193,0.5498562447171723,0.003834874176644436,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,31,static_tall_formal_v3_031,near_obstacle,tall,true,false,false,false,0.04986800834350835,1.695336580452108,0.06143777889849582,129,6.376645565032959,2.7977700233459473,0.02618906833231449,1.205730019146828,0.46227375335244425,0.00048156836448688954,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,32,static_tall_formal_v3_032,easy,tall,true,false,false,false,0.04897371338722881,2.4420521965773756,0.0878999940395355,77,4.151886701583862,1.6705641746520996,0.025460688691390187,0.5398617718109155,0.1425242436630189,0.0002284727562776944,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,33,static_tall_formal_v3_033,near_obstacle,tall,true,false,false,false,0.047930886275069716,3.3901170434383423,0.0878999940395355,74,4.037996530532837,1.6087019443511963,0.025456787788704652,0.40767763501149074,0.2568197025134802,0.0002530726476488718,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,34,static_tall_formal_v3_034,easy,tall,true,false,false,false,0.04835791712551059,1.3703903376115212,0.084648122890089,170,22.556859254837036,11.766944885253906,0.11059132835568761,0.7828511604981772,0.28419404712105206,0.0029600091570574248,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,35,static_tall_formal_v3_035,near_obstacle,tall,true,false,false,false,0.04986585884005682,1.3061864393212907,0.08310565334987004,120,6.3583033084869385,2.6002488136291504,0.02626186459004378,0.9928246054510431,0.37872284317299315,0.00021130457621397185,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,36,static_tall_formal_v3_036,near_obstacle,tall,true,false,false,false,0.047424988401299974,2.2069687147980486,0.0878999940395355,74,3.9106578826904297,1.5899546146392822,0.024997903876108667,0.40512956966085506,0.209449409145568,0.00023898312966052397,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,37,static_tall_formal_v3_037,near_obstacle,tall,true,false,false,false,0.04905525033517319,1.3981354987100818,0.0878999940395355,83,4.381300926208496,1.7723171710968018,0.025044668011549042,0.6804679691057459,0.20324811809008425,0.000214814966660038,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,38,static_tall_formal_v3_038,near_obstacle,tall,true,false,false,false,0.047951967608294795,1.0427090345894952,0.050417639877924164,148,9.086332559585571,2.60764479637146,0.025070754849180883,1.3883340087224623,0.6415449156176891,0.004317024976555633,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
storm_mppi_tuned,23,39,static_tall_formal_v3_039,near_obstacle,tall,true,false,false,false,0.047529219689006696,1.8704957298356018,0.052720123772259736,129,6.1715075969696045,2.783707618713379,0.025987109169363976,1.0294610922775456,0.4979999890955654,0.0003537429923238843,nan,nan,nan,MPPI,examples/sim_gazebo/reach_static_ur7e_tall.py,examples/sim_gazebo/config/ur7e_reacher_gazebo_tall.yml,examples/sim_gazebo/bash/run_all_reach_static_tall.sh,9,2.0,false,false,false,false,true,false,python_internal_tuned_logic,,,,,,,,
