sample_index,time_s,wall_time,cmd_q_shoulder_pan_joint,cmd_q_shoulder_lift_joint,cmd_q_elbow_joint,cmd_q_wrist_1_joint,cmd_q_wrist_2_joint,cmd_q_wrist_3_joint,cmd_dq_fd_shoulder_pan_joint,cmd_dq_fd_shoulder_lift_joint,cmd_dq_fd_elbow_joint,cmd_dq_fd_wrist_1_joint,cmd_dq_fd_wrist_2_joint,cmd_dq_fd_wrist_3_joint,cmd_ddq_fd_shoulder_pan_joint,cmd_ddq_fd_shoulder_lift_joint,cmd_ddq_fd_elbow_joint,cmd_ddq_fd_wrist_1_joint,cmd_ddq_fd_wrist_2_joint,cmd_ddq_fd_wrist_3_joint,cmd_jerk_fd_shoulder_pan_joint,cmd_jerk_fd_shoulder_lift_joint,cmd_jerk_fd_elbow_joint,cmd_jerk_fd_wrist_1_joint,cmd_jerk_fd_wrist_2_joint,cmd_jerk_fd_wrist_3_joint
472,30.67854952812195,1782105392.4798453,-1.097277283668518,-1.2135570049285889,1.3477052450180054,-1.6125752925872803,-1.6242759227752686,0.9505675435066223,-4.002395682434212e-06,-5.649084548942085e-05,0.00013356203765724217,-0.00031980719372093347,2.1296806657744582e-05,0.0005800004840512685,-8.34692987897398e-05,-9.147230117742962e-05,0.0002203531241441051,-0.0004272045022265872,0.0005986010173319268,0.003705271143667547,0.0014208532488648698,0.0015656458118633206,-0.0030525566084397245,0.006959347523562854,-0.007491069254394047,-0.04874236138247803
473,30.72982096672058,1782105392.5311167,-1.0972410440444946,-1.213518500328064,1.3476277589797974,-1.6124175786972046,-1.6245043277740479,0.9491615295410156,-1.2698360318808e-06,-5.468736079095038e-05,0.00013106325200418212,-0.0003121322486023814,1.1620521355837354e-05,0.0005189735757387126,-0.0003388365085846179,-0.00038477578865990546,0.0007908076253358729,-0.001596607438223807,0.002209427407328208,0.013705235460209162,-0.004676068770625556,-0.005157804349307947,0.01015956189438962,-0.021184044318274677,0.028047976191195353,0.1753307642043951
474,30.780150890350342,1782105392.5814466,-1.0972760915756226,-1.2135610580444336,1.3477154970169067,-1.6126006841659546,-1.6242830753326416,0.9505681395530701,-3.7697029101835255e-05,-9.480107011228256e-05,0.00021234279828696856,-0.0004787665419065945,0.00024130330771043873,0.0019446799255966596,-0.0005591326024316863,-0.0006165622833436695,0.0012543818834591042,-0.0025825622867432342,0.003454600480565583,0.021555887327244068,0.005012214729132378,0.0056305347783362075,-0.011582854536409837,0.02316017737609403,-0.03305316814447721,-0.2039642033063703
475,30.83423376083374,1782105392.6355295,-1.0972398519515991,-1.2135225534439087,1.3476380109786987,-1.612442970275879,-1.624511480331421,0.9491621255874634,-5.836862427877065e-05,-0.00011765939291130678,0.00025922959813406976,-0.0005761146172815756,0.0003636910702340401,0.002716964242498676,0.0002576051268009735,0.00028281794601810824,-0.0005804838431077756,0.0011544518396790528,-0.0016917104415264874,-0.010393698105956205,0.008288335959934168,0.009084910640934665,-0.018417563457295543,0.03788810647212493,-0.051489717714616204,-0.32039470958004246
476,30.88321018218994,1782105392.684506,-1.0972750186920166,-1.2135651111602783,1.347725749015808,-1.612626075744629,-1.6242902278900146,0.9505687355995178,-1.737441442806187e-05,-7.251882245462582e-05,0.000166603103055607,-0.00038853839628849585,0.00010543881732338889,0.0011136029786396051,0.00036135559211768756,0.0003931383495556386,-0.0007946369659692792,0.0016258541568531584,-0.0022767993862328477,-0.014094548323007385,-0.006356980941575356,-0.007041003939764606,0.014384545624587217,-0.02912326185229021,0.0407603956817076,0.25235176506393375
477,30.934151649475098,1782105392.7354474,-1.0972387790679932,-1.2135266065597534,1.3476481437683105,-1.6124683618545532,-1.624518632888794,0.9491627216339111,-2.4169640866489317e-05,-8.049672622867377e-05,0.00018422738627954516,-0.00042249869361654646,0.00014820961905925856,0.001383404740916916,-0.0004115481326996713,-0.0004579614284287119,0.0009319856470683661,-0.0019108225677931575,0.0025922800563629514,0.016135349776232287,0.0009290003762094747,0.0015153774825607592,-0.003349297673050502,0.007283899723041743,-0.005167065467327869,-0.037274858185194576
478,30.982672214508057,1782105392.783968,-1.0972739458084106,-1.213569164276123,1.3477360010147095,-1.6126514673233032,-1.6242973804473877,0.9505693316459656,-5.6993056006149345e-05,-0.00011664417868573196,0.0002565303428703203,-0.0005727118084202232,0.00035498780214737735,0.0026672241654868145,0.0003776485306645395,0.00045772623241791287,-0.0009517237973847425,0.0019877353523193677,-0.002314510756090126,-0.014820821390044963,0.016060993842504166,0.018198147539378238,-0.03711739838257622,0.07664840186100377,-0.10046391353987673,-0.6291432902195528
479,31.03609848022461,1782105392.8373942,-1.0972377061843872,-1.2135306596755981,1.3476582765579224,-1.6124937534332275,-1.624525785446167,0.9491633176803589,2.5195796727217612e-05,-2.1436091213189457e-05,6.203279544436668e-05,-0.0001674566973051128,-0.0001555306146769908,-0.0005530213905888814,0.0012237144612586809,0.001390334769654212,-0.00283443611955807,0.005865100009142806,-0.0076428518711032685,-0.04791251437630317,-0.004748800267394078,-0.0058927967452347295,0.01221627271972904,-0.026024000773571056,0.0286578043550107,0.1854204511060597
480,31.090682983398438,1782105392.8919787,-1.0972727537155151,-1.2135732173919678,1.3477462530136108,-1.6126768589019775,-1.6243045330047607,0.9505699276924133,7.444451373395111e-05,3.260972276741825e-05,-4.7731848921372944e-05,5.675412187144957e-05,-0.0004660437139705209,-0.0024788965374025196,-0.00018347442028873381,-0.00023343244099670673,0.0004788868036387921,-0.0010540128361889922,0.0010814777459498888,0.007091115743103041,-0.02115094831775475,-0.024015868037623192,0.04879245681341459,-0.10063078415220983,0.13207178342631576,0.826898541767676
481,31.140466451644897,1782105392.9417622,-1.0972365140914917,-1.2135347127914429,1.3476685285568237,-1.6125191450119019,-1.62453293800354,0.9491639137268066,1.6013640452783307e-05,-3.4566905224409084e-05,8.915740752968304e-05,-0.0002300794387437577,-0.0001048074894818285,-0.00020191648422951403,-0.001026260896139709,-0.0011687703096718966,0.0023672496936638855,-0.004877388351625468,0.006396041725040831,0.04004873102291093,-0.0026368109291167534,-0.002816333803885443,0.005556124101929084,-0.010272722360442636,0.01805161862093123,0.10823943759911935
482,31.190618991851807,1782105392.9919147,-1.0972716808319092,-1.2135772705078125,1.3477563858032227,-1.6127023696899414,-1.6243116855621338,0.9505705237388611,-2.800666891999981e-05,-8.40587094668166e-05,0.0001885582918248474,-0.00043001749007842704,0.00017251393018646866,0.0015191989601017752,-0.00043639794992824635,-0.0005030524206489419,0.0010101573798533417,-0.002031338895198973,0.0028197669355371547,0.017497848663189455,0.0087160330177019,0.009960612314637882,-0.0199703760046486,0.04123858576324581,-0.05346940618728345,-0.3354676213396486
483,31.243632793426514,1782105393.0449286,-1.0972354412078857,-1.2135388851165771,1.347678780555725,-1.6125445365905762,-1.624540090560913,0.9491645097732544,-2.6410373966001544e-05,-8.361761059028083e-05,0.00018765178579727149,-0.00042813704948940767,0.00017014836254247712,0.0015042754399505753,-0.00014498382344455262,-0.00016067137023193705,0.0003487027328178255,-0.0007142382153525837,0.000984792093311131,0.006111789607800622,0.003321136740941761,0.004041947699588417,-0.008026255061649269,0.015918684723000058,-0.021645294268288578,-0.13482429304274338
484,31.293812036514282,1782105393.0951078,-1.0972704887390137,-1.2135814428329468,1.347766637802124,-1.6127277612686157,-1.6243188381195068,0.9505711197853088,-4.2001895636190056e-05,-9.970645517576315e-05,0.00022252365386243866,-0.0004995853433644726,0.000268457774254216,0.002114617778330441,-8.167457159415791e-05,-7.261895760841855e-05,0.00015734628946671866,-0.0003393927231179314,0.000514572203986134,0.00314378465052491,0.004849850310774874,0.0055444323692520475,-0.011584268168017334,0.023558315636673273,-0.03196203461611189,-0.19891692202838282
485,31.348074436187744,1782105393.1493702,-1.0972342491149902,-1.2135429382324219,1.3476890325546265,-1.6125699281692505,-1.6245472431182861,0.9491651058197021,-3.2994072087788595e-05,-8.909433710435621e-05,0.00019951646378402188,-0.0004543673538961457,0.00021161416328396854,0.0017559650143716965,0.0003920369620570803,0.0004506050528863524,-0.0009272180023782452,0.0018829574650787392,-0.0025453683535577127,-0.015851255310315306,0.0005451281434825552,0.00021274011287967644,-0.0005549074781522843,0.0013775596844966811,-0.004038743974454481,-0.022782507394673926
486,31.3989040851593,1782105393.2001998,-1.0972692966461182,-1.2135854959487915,1.3477767705917358,-1.61275315284729,-1.6243259906768799,0.9505717158317566,-2.3046659052283758e-06,-5.40470038927765e-05,0.00012842598635387503,-0.00030867982536797456,1.0917676217303551e-05,0.0005102185366041567,3.002995701581175e-05,1.24304285155939e-05,-3.0163864008027385e-05,6.850618646452988e-05,-0.00025792682023769993,-0.0014263204759499444,-0.011731233875246204,-0.013463812059583812,0.027494849464975053,-0.05631446947825439,0.07541125214147133,0.470400099257112
487,31.450677633285522,1782105393.2519734,-1.0972331762313843,-1.2135469913482666,1.3476991653442383,-1.6125953197479248,-1.6245543956756592,0.9491657018661499,-3.100606411621243e-05,-8.910898479186358e-05,0.0001990288772546478,-0.0004526689045469823,0.00019218162908885006,0.0016535986101366973,-0.0008204073001160248,-0.0009400532884135743,0.0019126024501767357,-0.003934370705764648,0.00525000655101736,0.03276885235482474,0.0011172604683308818,0.001943697609870137,-0.003942948507134074,0.008189085033101565,-0.005711516950949852,-0.04139991685021338
