sample_index,time_s,wall_time,ros_time,q_shoulder_pan_joint,q_shoulder_lift_joint,q_elbow_joint,q_wrist_1_joint,q_wrist_2_joint,q_wrist_3_joint,dq_msg_shoulder_pan_joint,dq_msg_shoulder_lift_joint,dq_msg_elbow_joint,dq_msg_wrist_1_joint,dq_msg_wrist_2_joint,dq_msg_wrist_3_joint,dq_fd_shoulder_pan_joint,dq_fd_shoulder_lift_joint,dq_fd_elbow_joint,dq_fd_wrist_1_joint,dq_fd_wrist_2_joint,dq_fd_wrist_3_joint,ddq_fd_shoulder_pan_joint,ddq_fd_shoulder_lift_joint,ddq_fd_elbow_joint,ddq_fd_wrist_1_joint,ddq_fd_wrist_2_joint,ddq_fd_wrist_3_joint,jerk_fd_shoulder_pan_joint,jerk_fd_shoulder_lift_joint,jerk_fd_elbow_joint,jerk_fd_wrist_1_joint,jerk_fd_wrist_2_joint,jerk_fd_wrist_3_joint
3961,39.61000000000001,1782105396.2248302,40.84,-1.0972365266946742,-1.2136956373218852,1.3480903177211792,-1.6135139959221918,-1.6245406238309434,0.9505895748180091,-1.2810808474987059e-05,0.007994988784068709,0.017908092492650605,-0.024368084108801397,-0.007208990762739278,0.000573639126007623,0.001811989010917614,0.001925232618567918,-0.0038743437685582194,0.007885918692650762,-0.011420327519672924,-0.07030066947856994,0.09059926857154428,0.09626128981024533,-0.19371711020338273,0.39429583750455705,-0.5710158157067038,-3.5150336574529546,-9.059950389220582,-9.626176331034475,19.37172171981843,-39.42959676238347,57.101651480748004,351.50334326154746
3962,39.620000000000005,1782105396.234777,40.85,-1.0972002869186124,-1.213657132673443,1.3480128308468702,-1.6133562775500037,-1.624769030365513,0.9491835614227533,-1.2658776074961619e-05,0.007995036699610263,0.017907256390766048,-0.02436360199730719,-0.007210526552893504,0.0005742094777576265,0.0018119860708765145,0.0019252264976472588,-0.0038743423923790488,0.007885917036091428,-0.01142031894785589,-0.07030067220609482,-0.09059964082036158,-0.09626199725760426,0.19371727236081018,-0.3942960374545453,0.5710169545012603,3.515033285302127,-9.059932406393244,-9.626135390926414,19.371712686930437,-39.42958613357384,57.10160181549579,351.50335856685064
3963,39.63,1782105396.244731,40.86,-1.0972002869732567,-1.2136571327919323,1.3480128308733317,-1.61335627758147,-1.6247690302099005,0.9491835613738875,-1.2713413618161357e-05,0.007994918212229803,0.01790728285234365,-0.0243636334649148,-0.007210370941625315,0.0005741606112728903,-3.8054892570471566e-09,-7.326583784106333e-09,1.6786572132332367e-09,-2.0564385749821668e-09,1.1570350011425035e-08,-3.772541390389961e-09,-0.09059937955628454,-0.09626141800824467,0.19371714353514893,-0.3942958851667629,0.5710162206029848,3.5150335138826594,4.5299899647961706,4.813116581294491,-9.68586738747165,19.71480636392971,-28.550870666504114,-175.75165697806372
3964,39.64,1782105396.2548122,40.87,-1.0972002869947222,-1.2136571328199748,1.3480128308804433,-1.6133562775911325,-1.624769030134106,0.9491835613473025,-1.273487477314454e-05,0.007994890170122964,0.01790728996340236,-0.024363643127164755,-0.0072102951479192275,0.0005741340268772028,-1.52024881572288e-09,-1.8625172515385202e-09,4.783231588589842e-10,-6.672422614428797e-10,5.464201535687607e-09,-1.9284556174170575e-09,1.5847554379891105e-07,3.3436826640818995e-07,-7.538858426416657e-08,8.982397048386967e-08,-4.5882870836070624e-07,1.457415521599661e-07,0.14901011724555957,-0.5066454448990196,1.2815127675728686,-3.174024227532634,-0.8940706707196213,0.07450022157323133
3965,39.650000000000006,1782105396.264853,40.88,-1.0972002870036617,-1.2136571328291825,1.3480128308828982,-1.613356277594815,-1.6247690301006164,0.9491835613353183,-1.2743814799014897e-05,0.00799488096231756,0.01790729241823301,-0.02436364680927464,-0.007210261657485976,0.0005741220423953833,-6.359783810694353e-10,-6.392184559445013e-10,1.708855279503041e-10,-2.5995916530519025e-10,2.393775844211632e-09,-8.577103471907321e-10,-0.08761917721149952,-0.10639432690637064,0.2193473988869038,-0.45777636971803093,0.5531348071893883,3.516523518319121,-4.380961068261429,-5.319719861965665,10.967370713352189,-22.888819443152276,27.656747830863537,175.82617323585816
3966,39.660000000000004,1782105396.2746797,40.89,-1.0972002870074418,-1.2136571328327592,1.348012830883861,-1.613356277596332,-1.6247690300862305,0.9491835613301483,-1.2747592716175913e-05,0.007994877386834746,0.017907293382252044,-0.0243636483231029,-0.007210247269909249,0.0005741168724646974,-0.001752385064477835,-0.002127888400643485,0.0043869484560588035,-0.009155528061597806,0.011062701607983172,0.07033046843788782,-0.08761906288976073,-0.10639406287113913,0.21934733887864966,-0.45777629903947187,0.5531344977890419,3.5165236104617636,8.761931903920653,10.639456954463794,-21.93474570931483,45.777644328905666,-55.31352607963299,-351.6523367503303
3967,39.67,1782105396.2846882,40.9,-1.0972353347049513,-1.2136996905971953,1.3481005698520194,-1.613539388156047,-1.6245477760684568,0.9505901707040758,-1.2913970658635608e-05,0.00799482932154871,0.017908224429462678,-0.024368739291041542,-0.007208670901792527,0.0005734787445341509,-0.0017523818937732472,-0.0021278818966408153,0.004386946948457648,-0.00915552624074678,0.011062692349554482,0.07033047135151094,0.08761946086687866,0.10639481218286291,-0.21934751529930552,0.45777651685990023,-0.5531357144030514,-3.516523216686085,8.761912026256693,10.639412933445852,-21.93473562706868,45.77763238350988,-55.31347068586342,-351.65235364534897
3968,39.68,1782105396.2946587,40.91,-1.0972353346453172,-1.213699690470692,1.3481005698228303,-1.6135393881211468,-1.6245477762392393,0.9505901707571782,-1.2854343960484372e-05,0.007994955822905991,0.01790819524131399,-0.02436870439002843,-0.007208841683986566,0.0005735318480380104,4.152859389705554e-09,7.843013349884131e-09,-1.8499264342608512e-09,2.275598376400012e-09,-1.2680075656135159e-08,4.10418010687863e-09,0.08761917763533826,0.10639419579773558,-0.21934737366263668,0.4577763486305436,-0.5531349159280065,-3.5165234624438164,-4.380981690645229,-5.319758475398117,10.967379922376843,-22.88883082210339,27.656810886983862,175.82615291282602
3969,39.690000000000005,1782105396.304794,40.92,-1.0972353346218942,-1.213699690440335,1.3481005698150206,-1.6135393881105349,-1.6245477763220584,0.9505901707861595,-1.2830924764380047e-05,0.007994986178648819,0.017908187431686342,-0.024368693778953204,-0.007208924504647799,0.0005735608288248116,1.6589325468885363e-09,2.0193127170387015e-09,-5.247926537776948e-10,7.318590178329032e-10,-5.968999516881013e-09,2.1026735907980765e-09,-1.7294610188392702e-07,-3.573251916575489e-07,8.314842148133461e-08,-9.958256441672354e-08,5.033371053284849e-07,-1.584265163500642e-07,0.14900947002994513,-0.521534834513611,1.2815110867485,-3.1740227226386466,-0.8940578511075827,0.07449409998110923
3970,39.7,1782105396.314716,40.93,-1.0972353346121384,-1.2136996904303057,1.3481005698123347,-1.6135393881065097,-1.6245477763586194,0.9505901707992317,-1.2821168981967987e-05,0.007994996208003527,0.017908184745868104,-0.024368689753374986,-0.007208961065654829,0.0005735739011410594,6.939373520253866e-10,6.965095167288382e-10,-1.8695800463319756e-10,2.8394708806445124e-10,-2.613333549561503e-09,9.356497798762575e-10,0.090599367035811,0.09596349910731794,-0.19371715192736919,0.3942958941771553,-0.5710160729493622,-3.5150335804391974,4.529972082320058,4.798180862305718,-9.68585917068784,19.714796676077313,-28.55081582306004,-175.75167498215998
3971,39.71,1782105396.3246748,40.94,-1.0972353346080155,-1.2136996904264048,1.3481005698112813,-1.6135393881048559,-1.624547776374325,0.9505901708048725,-1.28170463057637e-05,0.007995000109115784,0.01790818369259685,-0.02436868810002133,-0.007208976769458587,0.0005735795412200219,0.0018119889996484062,0.001919272001458694,-0.0038743435633392664,0.007885918615400556,-0.011420327427984489,-0.07030066950609637,0.09059926870028126,0.09596325992090361,-0.19371710026529676,0.3942958339389034,-0.5710158131239819,-3.5150336580690165,-9.059950341643308,-9.596373235054315,19.371720687137376,-39.42959637759656,57.10165108841679,351.50334337775564
3972,39.720000000000006,1782105396.3346982,40.95,-1.0971990948321455,-1.2136613049902765,1.3480230829410678,-1.6133816697342016,-1.6247761829071794,0.9491841574091087,-1.2665206335997403e-05,0.007995045000978591,0.01790735168786781,-0.02436420752148986,-0.007210510845455966,0.000574149385150458,0.001811986067941973,0.001919265894926525,-0.0038743421922617927,0.007885916962720785,-0.011420318875806856,-0.07030067222569159,-0.09059963979721222,-0.09596396559393473,0.19371726181571425,-0.39429603337545954,0.5710169488199636,3.51503328712201,-9.059932396939807,-9.596332379077936,19.371711686301744,-39.42958576802112,57.1016014766532,351.50335865726663
3973,39.730000000000004,1782105396.3446827,40.96,-1.0971990948866566,-1.2136613051085063,1.348023082967436,-1.6133816697656014,-1.6247761827518414,0.9491841573603574,-1.2719711293193366e-05,0.00799492677210445,0.01790737805514312,-0.02436423892137213,-0.007210355509222215,0.0005741006343627761,-3.796294834046421e-09,-7.310418936867791e-09,1.6729728713471559e-09,-2.05210426429403e-09,1.1548408451744763e-08,-3.7636951333297475e-09,-0.09059937923867194,-0.09596338766082146,0.19371713346107403,-0.3942958814222027,0.5710162164100722,3.515033515082411,4.529989894187595,4.798214961447006,-9.685866847036285,19.714806150880477,-28.55087034037515,-175.75165708641288
3974,39.74,1782105396.3546796,40.97,-1.0971990949080714,-1.2136613051364848,1.3480230829745272,-1.6133816697752434,-1.6247761826762113,0.9491841573338347,-1.2741122936456004e-05,0.007994898794370892,0.01790738514587786,-0.024364248563488868,-0.007210279877271953,0.0005740741101493495,-1.5168311051638739e-09,-1.8582895222607476e-09,4.769589168063249e-10,-6.657216999883531e-10,5.452392315419274e-09,-1.9240573578827025e-09,1.5808652165108886e-07,3.3363498630485355e-07,-7.512497290919457e-08,8.964207154351207e-08,-4.579874257616213e-07,1.4539445203357153e-07,0.14901013490249326,-0.5066455936865042,1.266611727135313,-3.1740239643820054,-0.8940706550518378,0.07450022647594778
3975,39.75,1782105396.3646665,40.98,-1.0971990949169932,-1.2136613051456722,1.348023082976975,-1.613381669778916,-1.6247761826427936,0.9491841573218762,-1.2750042925753028e-05,0.007994889607712781,0.01790738759421172,-0.024364252237136078,-0.007210246459873162,0.0005740621528098811,-6.345644010252727e-10,-6.377192107720475e-10,1.7047341316356324e-10,-2.5926283342414536e-10,2.388659936514159e-09,-8.558060926588951e-10,-0.08761917654062266,-0.10609629953454953,0.21904936800377525,-0.45777636070983013,0.553134803309039,3.5165235196119298,-4.380961029911441,-5.304818483898306,10.952469165129616,-22.888818991503918,27.65674763064242,175.82617330514526
3976,39.760000000000005,1782105396.3745964,40.99,-1.0971990949207626,-1.213661305149239,1.348023082977937,-1.6133816697804286,-1.624776182628438,0.9491841573167186,-1.2753812241568866e-05,0.007994886040338123,0.017907388556303232,-0.024364253747730096,-0.007210232104213018,0.0005740569945107356,-0.0017523850476450775,-0.0021219278489823523,0.004380987837038219,-0.00915552787992624,0.011062701518582685,0.0703304684682422,-0.08761906251165862,-0.10609603604292102,0.219049308177498,-0.45777629018775307,0.5531344946251161,3.5165236114954084,8.761931802984943,10.609654165210209,-21.90494260365255,45.77764341168532,-55.313525589658596,-351.65233691750257
3977,39.77,1782105396.3847287,41.0,-1.0972341426179462,-1.2137037437026519,1.3481107027337158,-1.6135647803365145,-1.624554928612422,0.9505907666912403,-1.2919863668561496e-05,0.007994839708934843,0.01790831651570141,-0.024369341083922642,-0.007208657494056756,0.0005734194618298575,-0.0017523818847990924,-0.0021219213585794705,0.00438098633402717,-0.009155526063025832,0.011062692281171849,0.07033047137416304,0.08761945951897909,0.10609678376953703,-0.21904948406903296,0.4577765075233687,-0.5531357084835199,-3.5165232187342244,8.761911975164,10.609610235228669,-21.90493255255981,45.77763149239384,-55.313470322178176,-351.65235376630915
3978,39.78,1782105396.394704,41.01,-1.0972341425584586,-1.2137037435764106,1.3481107027046173,-1.613564780301689,-1.6245549287828145,0.9505907667442015,-1.286038099060151e-05,0.007994965948421744,0.017908287415993096,-0.02436930625919323,-0.007208827887759121,0.0005734724230372207,4.142734155720973e-09,7.826407966149418e-09,-1.8443415683577769e-09,2.2705393121214e-09,-1.2651085512516147e-08,4.093571703833732e-09,0.08761917699158654,0.10609616866161016,-0.21904934287361105,0.4577763396599416,-0.5531349118182273,-3.5165234638293748,-4.380981601720806,-5.304857017108598,10.952478348002405,-22.888830343837075,27.656810534092813,175.82615303621176
3979,39.790000000000006,1782105396.4047143,41.02,-1.0972341425350916,-1.2137037435461238,1.3481107026968289,-1.6135647802911037,-1.6245549288654435,0.9505907667731117,-1.2837017371518482e-05,0.007994996235101184,0.017908279627895568,-0.024369295671590154,-0.007208910515713345,0.0005735013334386152,1.6550316672692134e-09,2.0146515566921153e-09,-5.234426225797506e-10,7.301679261217942e-10,-5.9551865660978365e-09,2.0976145265194646e-09,-1.725155129860566e-07,-3.5657272690037936e-07,8.289120501098962e-08,-9.93537696558089e-08,5.021988158657977e-07,-1.5800694086459804e-07,0.13410834265792015,-0.506633418874415,1.2666095223571805,-3.1740222922984387,-0.8940580383355936,0.0744941569844002
3980,39.800000000000004,1782105396.4147427,41.03,-1.097234142525358,-1.2137037435361175,1.3481107026941483,-1.6135647802870856,-1.6245549289019183,0.9505907667861537,-1.282728450319726e-05,0.007995006241082795,0.017908276948122193,-0.02436929165430653,-0.007208946991438358,0.0005735143749164808,6.924238959982176e-10,6.949534281375236e-10,-1.865174681370263e-10,2.8346391900413437e-10,-2.6071091951962444e-09,9.33432886540686e-10,0.09030134384461895,0.09596350028397671,-0.19371715242617019,0.39429589381335745,-0.5710160725841432,-3.51503358068469,4.515070899399752,4.798180890725723,-9.685859181271486,19.714796644735372,-28.55081574364674,-175.7516750169852
3981,39.81,1782105396.4247398,41.04,-1.097234142521243,-1.2137037435322247,1.3481107026930985,-1.6135647802854345,-1.6245549289175858,0.9505907667917803,-1.282317149985601e-05,0.007995010133054795,0.017908275897531366,-0.024369290005190912,-0.007208962658020917,0.0005735200018006806,0.0018060285319236868,0.001919272020330709,-0.0038743435719652553,0.007885918606433506,-0.011420327406867159,-0.07030066951606528,0.09030124547246408,0.09596326124176846,-0.19371710073418616,0.39429583354085934,-0.5710158126740054,-3.515033658345945,-9.03014800833424,-9.59637332474598,19.371720732903214,-39.429596335404334,57.10165100249693,351.50334342049536
3982,39.82,1782105396.4346795,41.05,-1.0971980219547195,-1.2136653580957109,1.348033215822709,-1.613407061914957,-1.6247833354500556,0.9491847533958326,-1.267138894796769e-05,0.007995055410275342,0.017907443715356415,-0.024364809600847855,-0.007210496348790871,0.0005740896608352499,0.0018060256018728182,0.0019192659197884154,-0.0038743422012004203,0.007885916954279537,-0.011420318860587031,-0.07030067223347203,-0.09030161632202992,-0.09596396621090471,0.193717262231817,-0.3942960328945723,0.5710169474655682,3.5150332877238184,-9.030130068501165,-9.596332504300147,19.371711731754722,-39.429585726517914,57.10160140947643,351.5033586935232
3983,39.830000000000005,1782105396.4447339,41.06,-1.0971980220092057,-1.2136653582138288,1.3480332158490747,-1.6134070619463488,-1.6247833352947976,0.9491847533471116,-1.2725867940542338e-05,0.007994937294269441,0.01790747008164773,-0.024364840994878647,-0.00721034109108936,0.0005740409401847703,-3.794518477207021e-09,-7.3038890491261554e-09,1.6726744433981366e-09,-2.051464775831846e-09,1.1542454103619093e-08,-3.761527977985679e-09,-0.09030135589745912,-0.09596338884412811,0.1937171339006935,-0.39429588098906193,0.5710162155148903,3.515033515520622,4.51508871689513,4.798214976860669,-9.685866867098795,19.71480612535098,-28.550870260657348,-175.75165712075793
3984,39.84,1782105396.4546618,41.07,-1.09719802203061,-1.2136653582417887,1.3480332158561623,-1.6134070619559864,-1.6247833352192065,0.9491847533206021,-1.2747268977749442e-05,0.007994909334950203,0.017907477170360633,-0.02436485063250707,-0.007210265498371806,0.0005740144305655965,-1.5160779298639682e-09,-1.8570958104646706e-09,4.768168082591728e-10,-6.65508537167625e-10,5.449720674732816e-09,-1.92299864920642e-09,1.5801582264888073e-07,3.333262554861657e-07,-7.511005151174361e-08,8.961222874861014e-08,-4.577472623169343e-07,1.4531060799075183e-07,0.13410892565337384,-0.5215469105298416,1.281513241514741,-3.174024379359974,-0.8940703857612426,0.07450015097271034
3985,39.85,1782105396.464876,41.08,-1.0971980220395272,-1.2136653582509707,1.348033215858611,-1.613407061959659,-1.624783335185803,0.9491847533086517,-1.2756184354858417e-05,0.007994900153126793,0.017907479618557008,-0.024364854305088342,-0.007210232098600194,0.0005740024796423594,-6.34202024230035e-10,-6.373639394041675e-10,1.7047341316356324e-10,-2.5922020085999975e-10,2.387508857282228e-09,-8.553158181712206e-10,-0.08761917738439216,-0.10639432705472288,0.21934739873098322,-0.45777636857624876,0.5531348077996691,3.516523518540076,-4.380961049611239,-5.319719809849246,10.967370689410796,-22.888819373456165,27.656747791154025,175.82617327457416
3986,39.86000000000001,1782105396.4747415,41.09,-1.097198022043294,-1.2136653582545358,1.348033215859572,-1.6134070619611707,-1.6247833351714562,0.9491847533034958,-1.2759951933495891e-05,0.007994896587507442,0.01790748057966296,-0.02436485581448791,-0.007210217749493245,0.0005739973241502016,-0.0017523850637672922,-0.0021278883981921126,0.004386948451440276,-0.00915552803704145,0.011062701605723646,0.07033046844786384,-0.08761906297635356,-0.10639406287067046,0.21934733867804282,-0.4577762978566408,0.5531344980755116,3.5165236108001423,8.761931910774276,10.639456955863338,-21.93474568966053,45.7776442106551,-55.31352610586789,-351.6523367866562
3987,39.870000000000005,1782105396.48484,41.1,-1.0972330697408026,-1.2137079160189346,1.3481209548276398,-1.6135901725203998,-1.6245620811536887,0.9505913626776081,-1.2926327292119494e-05,0.007994848560275368,0.017908411538606357,-0.024369946296006702,-0.007208641390108753,0.0005733593818365234,-0.0017523818937306146,-0.0021278818947791933,0.004386946944038073,-0.009155526216360954,0.01106269234902868,0.07033047136074799,0.08761946083099625,0.10639481206242592,-0.21934751506198424,0.45777651563634564,-0.5531357143170758,-3.516523217189149,8.761912030833468,10.639412928890819,-21.934735605843393,45.77763226339563,-55.31347069953759,-351.65235368552896
3988,39.88,1782105396.4947753,41.11,-1.0972330696811685,-1.2137079158924313,1.3481209547984525,-1.613590172485498,-1.6245620813244757,0.9505913627307105,-1.2866698903400342e-05,0.007994975062339219,0.0179083823507319,-0.024369911394083437,-0.0072088121767200815,0.0005734124837222414,4.152852284278197e-09,7.843055982448277e-09,-1.8497985365684144e-09,2.2756836415283033e-09,-1.2680615668614337e-08,4.104094841750339e-09,0.08761917764028093,0.10639419570710358,-0.21934737343873778,0.4577763474110897,-0.5531349159150202,-3.516523462909038,-4.38098168841169,-5.3197584694885185,10.967379910167196,-22.888830761376383,27.65681088441986,175.82615293837978
3989,39.89,1782105396.5048115,41.12,-1.0972330696577455,-1.2137079158620734,1.3481209547906436,-1.613590172474886,-1.624562081407301,0.95059136275969,-1.2843279245395676e-05,0.007995005418425228,0.01790837454135908,-0.024369900781489224,-0.0072088949990992465,0.0005734414637316949,1.6590746554356883e-09,2.0193624550302047e-09,-5.24735810358834e-10,7.318590178329032e-10,-5.969269523120602e-09,2.1025812202424277e-09,-1.7293722009983865e-07,-3.5732732328607597e-07,8.314131605404716e-08,-9.959109092963054e-08,5.033712113800398e-07,-1.5842225309370895e-07,0.14900951181812339,-0.5066334611980183,1.266609567818401,-3.1889236842509163,-0.8940580665552922,0.07449413472832589
3990,39.900000000000006,1782105396.5148668,41.13,-1.097233069647987,-1.213707915852044,1.3481209547879578,-1.6135901724708608,-1.624562081443861,0.9505913627727622,-1.2833523024706289e-05,0.007995015448180754,0.017908371855205468,-0.024369896754504752,-0.007208931561075205,0.0005734545361480085,6.941078822819691e-10,6.965095167288382e-10,-1.8697221548791276e-10,2.8386182293616e-10,-2.613191441014351e-09,9.356497798762575e-10,0.0905993678767705,0.09626152648328562,-0.1940151820826595,0.3939978737266666,-0.5710160772469276,-3.5150335802194674,4.529972105868113,4.813082198677048,-9.700760667101974,19.69989564509794,-28.550815990743075,-175.75167498953078
3991,39.910000000000004,1782105396.5249083,41.14,-1.0972330696438632,-1.2137079158481432,1.3481209547869044,-1.6135901724692088,-1.624562081459565,0.9505913627784031,-1.2829400070781644e-05,0.007995019349523146,0.01790837080209687,-0.0243698951022607,-0.007208947265622446,0.0005734601764244352,0.0018119890166090613,0.0019252325490271005,-0.00388030416638685,0.007879958206387983,-0.011420327514201745,-0.07030066950176916,0.0905992691802207,0.09626128664630113,-0.19401513020089164,0.3939978133112094,-0.5710158164441451,-3.515033658215916,-9.05995045120089,-9.626176014082542,19.401523715967326,-39.39979434497468,57.10165159385117,351.5033433290496
3992,39.92,1782105396.5347745,41.15,-1.0971968298676549,-1.2136694112010635,1.3480433487046302,-1.613432573306733,-1.624790487994145,0.9491853493827271,-1.2677218792031436e-05,0.007995065902723093,0.01790753602633307,-0.02436541341340473,-0.007210483065273695,0.0005740301069323249,0.0018119860777119356,0.0019252264294351562,-0.0038803027909892762,0.007879956550084444,-0.011420318942072072,-0.07030067222865455,-0.09059964114721124,-0.09626199379832695,0.19401529223660982,-0.39399801317267014,0.5710169546298686,3.5150332863601252,-9.059932455356076,-9.626135063284234,19.401514683477014,-39.39978370935785,57.101601844135715,351.50335865966633
3993,39.93,1782105396.5447056,41.16,-1.097196829922309,-1.2136694113195545,1.3480433487310846,-1.6134325733382073,-1.6247904878384065,0.9491853493338303,-1.273186962048146e-05,0.007994947412721819,0.017907562481017703,-0.024365444888032144,-0.007210327326974436,0.0005739812105142984,-3.806334802902711e-09,-7.326939055474213e-09,1.6783445744295022e-09,-2.0570638525896356e-09,1.1578393355193839e-08,-3.774580648041592e-09,-0.09059937992686476,-0.09626141461934529,0.19401516346857145,-0.3939978608757907,0.5710162204383419,3.5150335149760124,4.529989982697019,4.813116408769584,-9.700768380149952,19.69990515169789,-28.550870690134758,-175.75165702645975
3994,39.940000000000005,1782105396.5547366,41.17,-1.0971968299437815,-1.2136694113476023,1.348043348738197,-1.6134325733478743,-1.6247904877625774,0.9491853493072355,-1.2753337853368967e-05,0.007994919365434866,0.017907569592688338,-0.024365454554410724,-0.007210251497231666,0.0005739546160032917,-1.5208243553388456e-09,-1.862950682607334e-09,4.78380002277845e-10,-6.674270025541773e-10,5.466688435262768e-09,-1.9291732655801752e-09,1.5850680767918494e-07,3.343771481920856e-07,-7.536655743929458e-08,8.986162924879517e-08,-4.59173321587334e-07,1.45827883102306e-07,0.1490101166676272,-0.5066454438440049,1.2815127647527245,-3.17402421773701,-0.8940706584739111,0.07450021647676408
3995,39.95,1782105396.564847,41.18,-1.0971968299527255,-1.2136694113568136,1.348043348740652,-1.6134325733515558,-1.6247904877290726,0.9491853492952469,-1.2762281090195856e-05,0.00799491015496549,0.01790757204786772,-0.024365458238680946,-0.007210217992947851,0.0005739426275818692,-6.361986493175209e-10,-6.393960916284414e-10,1.710134256427409e-10,-2.5983126761275344e-10,2.3949269234435633e-09,-8.580229859944666e-10,-0.08761917759338511,-0.10639432349608298,0.21964541876333604,-0.4574783452299358,0.5531348072680621,3.5165235193005517,-4.380961089157611,-5.319719692988399,10.98227170673144,-22.87391822045794,27.65674784134782,175.82617328300387
3996,39.96,1782105396.5745845,41.19,-1.0971968299565056,-1.2136694113603903,1.3480433487416175,-1.613432573353071,-1.6247904877146788,0.949185349290075,-1.2766060437780827e-05,0.007994906578071061,0.01790757301265448,-0.024365459753126043,-0.007210203599165795,0.0005739374559999306,-0.001752385072691709,-0.002127888332871919,0.004392908853645849,-0.009149567572023898,0.011062701612047476,0.07033046845682378,-0.08761906327632711,-0.10639405948259863,0.21964535876802765,-0.45747827454743856,0.5531344976535247,3.5165236114872607,8.761931944874103,10.639456614297883,-21.96454769601874,45.74784188176895,-55.31352611009185,-351.6523368428589
3997,39.970000000000006,1782105396.584721,41.2,-1.0972318776541794,-1.213711969123471,1.3481312069177251,-1.6136155647029964,-1.6245692336968314,0.9505919586643845,-1.2932602269740665e-05,0.00799485986865856,0.01790850272097359,-0.024370550217203576,-0.007208627158472003,0.0005732997110343351,-0.0017523819017242204,-0.002127881829046885,0.004392907346371544,-0.009149565750774968,0.011062692347991288,0.07033047137168325,0.08761946130424884,0.10639480879005915,-0.21964553515741964,0.4574784924062362,-0.5531357149347339,-3.5165232175627232,8.761912066250911,10.639412595713551,-21.96453761629502,45.747829934383645,-55.31347067955169,-351.6523537456226
3998,39.980000000000004,1782105396.594839,41.21,-1.09723187759454,-1.2137119689969713,1.348131206888545,-1.6136155646680865,-1.6245692338677187,0.95059195871751,-1.2872967994247124e-05,0.007994986367109852,0.017908473540945262,-0.024370515310028002,-0.007208798044369579,0.0005733528360699633,4.1533922967573744e-09,7.84292808475584e-09,-1.8495001086193952e-09,2.276095756315044e-09,-1.2686641071013582e-08,4.105608297777508e-09,0.087619178048843,0.10639419243185684,-0.21964539355825358,0.4574783241410274,-0.5531349159384681,-3.516523463431287,-4.3809817134065865,-5.319758305106347,10.982280914228427,-22.87392960058145,27.656810928447808,175.82615295361236
3999,39.99,1782105396.6049545,41.22,-1.0972318775711116,-1.2137119689666125,1.3481312068807352,-1.6136155646574746,-1.6245692339505644,0.9505919587464966,-1.284954432007718e-05,0.007995016725496015,0.017908465731804053,-0.024370504695442358,-0.00720888089142754,0.0005733818229136824,1.6592522911196284e-09,2.019589828705648e-09,-5.247926537776948e-10,7.320437589442008e-10,-5.970775873720413e-09,2.103071494730102e-09,-1.729638654524368e-07,-3.573120466172242e-07,8.312710519932642e-08,-9.960530178434219e-08,5.036341121923307e-07,-1.584911757391043e-07,0.1341083012237485,-0.5215347850349081,1.2815110586681069,-3.1740227071575546,-0.8940578079529473,0.07449408804563973
4000,40.0,1782105396.6149821,41.23,-1.097231877561355,-1.2137119689565796,1.3481312068780493,-1.6136155646534458,-1.6245692339871343,0.9505919587595715,-1.2839786520798855e-05,0.007995026756563476,0.017908463045802056,-0.02437050066830399,-0.007208917461561472,0.0005733948977960422,6.941149877093267e-10,6.966871524127782e-10,-1.8695800463319756e-10,2.8398972062859684e-10,-2.6139588271689718e-09,9.35784782996052e-10,0.09030134407331745,0.09596349673116075,-0.19401517238489654,0.39399786999788894,-0.5710160720975235,-3.5150335816703744,4.515070937783614,4.798180757602131,-9.700760193706325,19.69989546906798,-28.55081579560266,-175.75167503867397
4001,40.010000000000005,1782105396.6248791,41.24,-1.0972318775572294,-1.2137119689526787,1.348131206876996,-1.6136155646517947,-1.6245692340028435,0.9505919587652123,-1.283566288377815e-05,0.007995030658550334,0.01790846199220191,-0.024370499014937277,-0.0072089331695615756,0.0005734005388902799,0.001806028540720206,0.0019192719542147074,-0.003880303972493948,0.007879958132008369,-0.011420327412736242,-0.07030066953039693,0.09030124579175679,0.09596325783994282,-0.19401512074691374,0.3939978097758394,-0.5710158122776245,-3.515033659262707,-9.030148042781008,-9.596372981503958,19.401522731219256,-39.39979395959782,57.101651008237084,351.5033435024925
4002,40.02,1782105396.6347828,41.25,-1.0971957569905406,-1.2136735835174954,1.3480536007985995,-1.6134579654908057,-1.6247976405353888,0.9491859453689644,-1.2683713821443148e-05,0.007995074604709737,0.017907631093824816,-0.024366018813172872,-0.007210466937014298,0.0005739698976634105,0.0018060256099516891,0.0019192658534876728,-0.0038803026018996434,0.00787995647951334,-0.011420318859521217,-0.0703006722495303,-0.0903016167822026,-0.09596396289881204,0.19401528223927353,-0.3939980091936308,0.5710169480665853,3.5150332883755797,-9.030130105216855,-9.596332168886743,19.40151373403947,-39.39978335172069,57.101601391134295,351.50335877865484
